player_id,player_name,season,overall_pick,organization,organization_type,height_wo_shoes,weight,wingspan,bmi,total_pts,total_games_with_points,pts_per_game,total_assists,total_games_with_assists,assists_per_game,total_rebounds,total_games_with_rebounds,rebounds_per_game
201592,J.R. Giddens,2008,30,New Mexico,College/University,76.0,208.0,83.25,25.31578947368421,65.0,18.0,3.611111111111111,10.0,9.0,1.1111111111111112,52.0,20.0,2.6
201933,Blake Griffin,2009,1,Oklahoma,College/University,80.5,248.4,83.25,26.947293700088732,13738.0,709.0,19.376586741889987,2848.0,689.0,4.133526850507983,5708.0,722.0,7.905817174515235
201934,Hasheem Thabeet,2009,2,Connecticut,College/University,85.25,267.2,90.25,25.846575106853226,315.0,90.0,3.5,16.0,15.0,1.0666666666666667,397.0,121.0,3.28099173553719
201935,James Harden,2009,3,Arizona State,College/University,76.0,222.0,82.75,27.019736842105264,24814.0,1034.0,23.99806576402321,7197.0,1005.0,7.161194029850746,5845.0,1028.0,5.68579766536965
201936,Tyreke Evans,2009,4,Memphis,College/University,76.0,220.6,83.25,26.849342105263155,7772.0,488.0,15.926229508196721,2416.0,481.0,5.022869022869023,2269.0,481.0,4.717255717255718
201937,Ricky Rubio,2009,5,Joventut Badalona (Spain),Other Team/Club,,,,,6754.0,611.0,11.054009819967266,4519.0,618.0,7.3122977346278315,2506.0,603.0,4.155887230514097
201938,Jonny Flynn,2009,6,Syracuse,College/University,71.25,195.6,76.0,27.086596491228068,1330.0,135.0,9.851851851851851,566.0,136.0,4.161764705882353,278.0,115.0,2.417391304347826
201939,Stephen Curry,2009,7,Davidson,College/University,74.0,181.0,75.5,23.236486486486488,22545.0,901.0,25.02219755826859,5747.0,901.0,6.378468368479467,4377.0,891.0,4.912457912457913
201941,Jordan Hill,2009,8,Arizona,College/University,81.25,232.4,85.5,24.74826224852071,2935.0,344.0,8.531976744186046,308.0,193.0,1.5958549222797926,2250.0,375.0,6.0
201942,DeMar DeRozan,2009,9,Southern California,College/University,77.5,211.2,81.0,24.71985015608741,20128.0,950.0,21.187368421052632,3869.0,887.0,4.361894024802706,4221.0,927.0,4.553398058252427
201943,Brandon Jennings,2009,10,Pallacanestro Virtus Roma (Italy),Other Team/Club,,,,,5992.0,441.0,13.587301587301587,2459.0,456.0,5.392543859649122,1345.0,421.0,3.1947743467933494
201944,Terrence Williams,2009,11,Louisville,College/University,77.0,213.2,81.0,25.27906898296509,883.0,104.0,8.490384615384615,298.0,92.0,3.239130434782609,468.0,109.0,4.293577981651376
201945,Gerald Henderson,2009,12,Duke,College/University,76.0,214.6,82.25,26.11907894736842,4814.0,431.0,11.169373549883991,813.0,340.0,2.3911764705882352,1426.0,415.0,3.436144578313253
201946,Tyler Hansbrough,2009,13,North Carolina,College/University,80.25,234.2,83.5,25.565373006861346,2461.0,321.0,7.666666666666667,156.0,120.0,1.3,1561.0,348.0,4.485632183908046
201947,Earl Clark,2009,14,Louisville,College/University,80.5,228.4,86.5,24.777624320049384,739.0,144.0,5.131944444444445,79.0,63.0,1.253968253968254,471.0,151.0,3.119205298013245
201948,Austin Daye,2009,15,Gonzaga,College/University,81.75,191.8,86.75,20.175690411394477,1218.0,171.0,7.12280701754386,167.0,100.0,1.67,621.0,185.0,3.3567567567567567
201949,James Johnson,2009,16,Wake Forest,College/University,79.0,257.2,84.75,28.971575068098062,5415.0,610.0,8.87704918032787,1486.0,533.0,2.7879924953095685,2454.0,628.0,3.9076433121019107
201950,Jrue Holiday,2009,17,California-Los Angeles,College/University,75.25,199.0,79.0,24.70559927594618,13951.0,852.0,16.374413145539908,5420.0,847.0,6.399055489964581,3539.0,830.0,4.263855421686747
201951,Ty Lawson,2009,18,North Carolina,College/University,71.25,196.6,72.75,27.22507602339181,5841.0,467.0,12.507494646680943,2805.0,470.0,5.968085106382978,1328.0,430.0,3.088372093023256
201952,Jeff Teague,2009,19,Wake Forest,College/University,72.25,175.2,79.5,23.594660025622296,9339.0,726.0,12.863636363636363,4105.0,733.0,5.600272851296044,1879.0,660.0,2.846969696969697
201953,Eric Maynor,2009,20,Virginia Commonwealth,College/University,74.25,163.6,74.5,20.861508462855266,911.0,167.0,5.455089820359281,587.0,200.0,2.935,312.0,159.0,1.9622641509433962
201954,Darren Collison,2009,21,California-Los Angeles,College/University,72.25,166.2,75.0,22.38260557225129,7945.0,628.0,12.651273885350319,3076.0,613.0,5.0179445350734095,1672.0,580.0,2.882758620689655
201964,Victor Claver,2009,22,Valencia BC (Spain),Other Team/Club,,,,,86.0,22.0,3.909090909090909,15.0,11.0,1.3636363636363635,65.0,21.0,3.0952380952380953
201956,Omri Casspi,2009,23,Maccabi Tel Aviv B.C. (Israel),Other Team/Club,79.75,211.2,81.25,23.344676251216086,4200.0,477.0,8.80503144654088,583.0,326.0,1.7883435582822085,2097.0,483.0,4.341614906832298
201957,Byron Mullens,2009,24,Ohio State,College/University,83.75,258.2,85.5,25.878668745823123,842.0,103.0,8.174757281553399,77.0,55.0,1.4,456.0,109.0,4.18348623853211
201958,Rodrigue Beaubois,2009,25,Cholet Basket (France),Other Team/Club,73.25,182.4,81.75,23.898184020780672,1002.0,108.0,9.277777777777779,255.0,104.0,2.451923076923077,249.0,93.0,2.6774193548387095
201959,Taj Gibson,2009,26,Southern California,College/University,80.5,214.4,88.0,23.258855754021837,7867.0,838.0,9.38782816229117,839.0,513.0,1.635477582846004,5186.0,860.0,6.030232558139535
201960,DeMarre Carroll,2009,27,Missouri,College/University,78.25,207.2,82.0,23.789010809541796,4898.0,486.0,10.078189300411523,686.0,346.0,1.9826589595375723,2356.0,495.0,4.759595959595959
201961,Wayne Ellington,2009,28,North Carolina,College/University,76.25,202.4,78.5,24.47293953238377,5335.0,590.0,9.042372881355933,730.0,416.0,1.7548076923076923,1432.0,557.0,2.570915619389587
201962,Toney Douglas,2009,29,Florida State,College/University,73.0,183.4,78.0,24.194070182022894,2374.0,274.0,8.664233576642335,716.0,245.0,2.9224489795918367,736.0,259.0,2.841698841698842
201963,Christian Eyenga,2009,30,CB Prat (Spain),Other Team/Club,,,,,263.0,40.0,6.575,26.0,19.0,1.368421052631579,106.0,40.0,2.65
202322,John Wall,2010,1,Kentucky,College/University,74.75,195.6,81.25,24.609442847395442,11590.0,623.0,18.603531300160515,5526.0,621.0,8.898550724637682,2570.0,611.0,4.2062193126022915
202323,Evan Turner,2010,2,Ohio State,College/University,77.75,213.8,80.0,24.8634981027905,5799.0,592.0,9.795608108108109,2131.0,594.0,3.5875420875420874,2876.0,619.0,4.646203554119547
202324,Derrick Favors,2010,3,Georgia Tech,College/University,80.75,245.2,88.0,26.435694773265343,7508.0,696.0,10.78735632183908,775.0,441.0,1.7573696145124718,5014.0,708.0,7.081920903954802
202325,Wesley Johnson,2010,4,Syracuse,College/University,78.25,206.4,85.0,23.697161346956694,3676.0,477.0,7.70649895178197,579.0,318.0,1.820754716981132,1772.0,490.0,3.6163265306122447
202326,DeMarcus Cousins,2010,5,Kentucky,College/University,81.5,291.8,89.75,30.883420527682638,11066.0,567.0,19.516754850088184,1688.0,496.0,3.403225806451613,5658.0,565.0,10.014159292035398
202327,Ekpe Udoh,2010,6,Baylor,College/University,80.75,237.4,88.5,25.594755053724278,948.0,204.0,4.647058823529412,208.0,136.0,1.5294117647058822,794.0,246.0,3.227642276422764
202328,Greg Monroe,2010,7,Georgetown,College/University,81.75,246.6,86.25,25.940173386078612,6727.0,530.0,12.69245283018868,1041.0,433.0,2.404157043879908,4258.0,542.0,7.856088560885609
202329,Al-Farouq Aminu,2010,8,Wake Forest,College/University,79.25,216.0,87.25,24.17745225845615,5007.0,592.0,8.45777027027027,787.0,425.0,1.851764705882353,3756.0,620.0,6.058064516129032
202330,Gordon Hayward,2010,9,Butler,College/University,78.75,211.0,79.75,23.918649533887628,10860.0,675.0,16.08888888888889,2514.0,647.0,3.885625965996909,3202.0,678.0,4.722713864306785
202331,Paul George,2010,10,Fresno State,College/University,79.75,214.4,83.25,23.698383467143604,16439.0,784.0,20.96811224489796,2911.0,742.0,3.9231805929919137,5013.0,788.0,6.361675126903553
202332,Cole Aldrich,2010,11,Kansas,College/University,81.0,236.0,88.75,25.286998933089468,910.0,184.0,4.945652173913044,154.0,106.0,1.4528301886792452,1000.0,230.0,4.3478260869565215
202333,Xavier Henry,2010,12,Kansas,College/University,77.25,210.2,83.25,24.762304542264953,882.0,105.0,8.4,98.0,63.0,1.5555555555555556,237.0,92.0,2.5760869565217392
202334,Ed Davis,2010,13,North Carolina,College/University,81.0,226.6,84.0,24.279804907788446,3519.0,544.0,6.46875,460.0,290.0,1.5862068965517242,4036.0,613.0,6.584013050570962
202335,Patrick Patterson,2010,14,Kentucky,College/University,80.0,239.6,85.25,26.3185625,4113.0,566.0,7.26678445229682,674.0,396.0,1.702020202020202,2480.0,601.0,4.126455906821963
202336,Larry Sanders,2010,15,Virginia Commonwealth,College/University,81.25,222.4,89.75,23.68336284023669,795.0,133.0,5.977443609022556,91.0,62.0,1.467741935483871,682.0,141.0,4.836879432624113
202337,Luke Babbitt,2010,16,Nevada-Reno,College/University,79.5,217.8,83.25,24.225845496618014,1589.0,226.0,7.030973451327434,186.0,122.0,1.5245901639344261,703.0,237.0,2.9662447257383966
202338,Kevin Seraphin,2010,17,Cholet Basket (France),Other Team/Club,,,,,1879.0,284.0,6.616197183098592,197.0,137.0,1.437956204379562,1180.0,312.0,3.782051282051282
202339,Eric Bledsoe,2010,18,Kentucky,College/University,72.25,191.6,79.5,25.803292585098355,9747.0,668.0,14.591317365269461,3338.0,668.0,4.997005988023952,2746.0,655.0,4.19236641221374
202340,Avery Bradley,2010,19,Texas,College/University,74.0,180.4,79.25,23.15945945945946,6990.0,580.0,12.051724137931034,1022.0,463.0,2.2073434125269977,1793.0,553.0,3.2423146473779387
202341,James Anderson,2010,20,Oklahoma State,College/University,76.75,207.6,80.5,24.77569841589831,1201.0,151.0,7.953642384105961,235.0,121.0,1.9421487603305785,445.0,154.0,2.8896103896103895
202342,Craig Brackins,2010,21,Iowa State,College/University,80.5,229.0,84.0,24.84271440145056,22.0,7.0,3.142857142857143,7.0,5.0,1.4,15.0,8.0,1.875
202343,Elliot Williams,2010,22,Memphis,College/University,,,,,537.0,87.0,6.172413793103448,95.0,55.0,1.7272727272727273,163.0,78.0,2.08974358974359
202344,Trevor Booker,2010,23,Clemson,College/University,78.25,235.8,81.75,27.07262909695924,3313.0,440.0,7.529545454545454,519.0,292.0,1.7773972602739727,2643.0,459.0,5.758169934640523
202345,Damion James,2010,24,Texas,College/University,78.25,226.6,84.75,26.01636027723055,202.0,39.0,5.17948717948718,34.0,20.0,1.7,173.0,43.0,4.023255813953488
202346,Dominique Jones,2010,25,South Florida,College/University,75.25,216.0,81.25,26.81612785730842,94.0,19.0,4.947368421052632,49.0,19.0,2.5789473684210527,53.0,25.0,2.12
202347,Quincy Pondexter,2010,26,Washington,College/University,,,,,1407.0,206.0,6.830097087378641,232.0,139.0,1.669064748201439,553.0,225.0,2.457777777777778
202348,Jordan Crawford,2010,27,Xavier,College/University,75.0,198.4,79.0,24.795591111111115,2592.0,211.0,12.28436018957346,656.0,184.0,3.5652173913043477,513.0,188.0,2.728723404255319
202349,Greivis Vasquez,2010,28,Maryland,College/University,77.0,210.8,79.0,24.99450160229381,2477.0,294.0,8.42517006802721,1213.0,303.0,4.003300330033003,695.0,274.0,2.5364963503649633
202350,Daniel Orton,2010,29,Kentucky,College/University,80.75,269.2,88.25,29.023201602622475,110.0,23.0,4.782608695652174,23.0,15.0,1.5333333333333334,93.0,31.0,3.0
202351,Lazar Hayward,2010,30,Marquette,College/University,76.5,225.8,84.75,27.124165919090945,180.0,37.0,4.864864864864865,29.0,21.0,1.380952380952381,83.0,36.0,2.3055555555555554
202681,Kyrie Irving,2011,1,Duke,College/University,73.75,191.0,76.0,24.686791151967824,15145.0,643.0,23.553654743390357,3638.0,638.0,5.702194357366771,2563.0,627.0,4.087719298245614
202682,Derrick Williams,2011,2,Arizona,College/University,79.25,248.4,85.5,27.804070097224574,2914.0,326.0,8.938650306748466,253.0,162.0,1.5617283950617284,1223.0,315.0,3.8825396825396825
202683,Enes Freedom,2011,3,Kentucky,College/University,81.75,259.2,85.5,27.265583705075333,7944.0,668.0,11.892215568862275,613.0,359.0,1.7075208913649025,5532.0,687.0,8.052401746724891
202684,Tristan Thompson,2011,4,Texas,College/University,79.5,227.4,85.25,25.2936513587279,5802.0,649.0,8.939907550077042,649.0,387.0,1.677002583979328,5593.0,676.0,8.273668639053254
202685,Jonas Valanciunas,2011,5,BC Lietuvos rytas (Lithuania),Other Team/Club,,,,,10010.0,732.0,13.674863387978142,929.0,466.0,1.9935622317596566,7104.0,734.0,9.678474114441418
202686,Jan Vesely,2011,6,KK Partizan (Serbia),Other Team/Club,,,,,453.0,81.0,5.592592592592593,64.0,43.0,1.4883720930232558,446.0,97.0,4.597938144329897
202687,Bismack Biyombo,2011,7,Baloncesto Fuenlabrada (Spain),Other Team/Club,,,,,3770.0,628.0,6.003184713375796,462.0,309.0,1.4951456310679612,4257.0,698.0,6.098853868194842
202688,Brandon Knight,2011,8,Kentucky,College/University,73.5,176.8,78.75,23.00715442639641,4929.0,344.0,14.328488372093023,1402.0,329.0,4.261398176291793,1086.0,318.0,3.4150943396226414
202689,Kemba Walker,2011,9,Connecticut,College/University,71.5,184.0,75.5,25.302361973690644,13093.0,680.0,19.254411764705882,3502.0,677.0,5.172821270310192,2586.0,657.0,3.9360730593607305
202690,Jimmer Fredette,2011,10,Brigham Young,College/University,,,,,931.0,132.0,7.053030303030303,236.0,108.0,2.185185185185185,171.0,99.0,1.7272727272727273
202691,Klay Thompson,2011,11,Washington State,College/University,77.75,205.6,81.0,23.90989340474147,14766.0,746.0,19.79356568364611,1747.0,668.0,2.6152694610778444,2658.0,723.0,3.676348547717842
202692,Alec Burks,2011,12,Colorado,College/University,77.0,192.6,82.0,22.836532298869958,6709.0,562.0,11.937722419928825,1276.0,470.0,2.7148936170212767,2162.0,560.0,3.8607142857142858
202693,Markieff Morris,2011,13,Kansas,College/University,79.75,240.8,82.75,26.616467998545613,7395.0,658.0,11.238601823708207,1108.0,522.0,2.1226053639846745,3472.0,668.0,5.197604790419161
202694,Marcus Morris Sr.,2011,14,Kansas,College/University,79.0,229.6,82.0,25.862650216311486,9302.0,720.0,12.919444444444444,1157.0,553.0,2.092224231464738,3437.0,711.0,4.834036568213784
202695,Kawhi Leonard,2011,15,San Diego State,College/University,78.0,227.4,87.0,26.275838264299804,13652.0,666.0,20.4984984984985,2057.0,595.0,3.4571428571428573,4436.0,663.0,6.69079939668175
202696,Nikola Vucevic,2011,16,Southern California,College/University,82.25,259.8,88.5,26.99744459123622,12658.0,728.0,17.38736263736264,2109.0,666.0,3.1666666666666665,7569.0,736.0,10.283967391304348
202697,Iman Shumpert,2011,17,Georgia Tech,College/University,76.25,221.8,81.5,26.818665950013436,3292.0,425.0,7.745882352941177,794.0,345.0,2.301449275362319,1572.0,428.0,3.6728971962616823
202698,Chris Singleton,2011,18,Florida State,College/University,79.75,230.2,85.0,25.444812845785716,362.0,63.0,5.746031746031746,49.0,31.0,1.5806451612903225,258.0,74.0,3.4864864864864864
202699,Tobias Harris,2011,19,Tennessee,College/University,78.5,222.8,83.0,25.417404357174732,13021.0,775.0,16.801290322580645,1914.0,698.0,2.7421203438395416,5000.0,776.0,6.443298969072165
202700,Donatas Motiejunas,2011,20,Universo Treviso Basket (Italy),Other Team/Club,,,,,1596.0,185.0,8.627027027027028,238.0,132.0,1.803030303030303,878.0,198.0,4.434343434343434
202701,Nolan Smith,2011,21,Duke,College/University,73.5,187.6,77.5,24.412568837058632,161.0,29.0,5.551724137931035,60.0,25.0,2.4,51.0,27.0,1.8888888888888888
202702,Kenneth Faried,2011,22,Morehead State,College/University,78.0,224.6,84.0,25.95230111768573,4498.0,384.0,11.713541666666666,380.0,243.0,1.5637860082304527,3134.0,399.0,7.854636591478696
202703,Nikola Mirotic,2011,23,Real Madrid Baloncesto (Spain),Other Team/Club,,,,,4157.0,336.0,12.37202380952381,429.0,240.0,1.7875,2051.0,335.0,6.122388059701493
202704,Reggie Jackson,2011,24,Boston College,College/University,,,,,9694.0,692.0,14.008670520231213,3129.0,686.0,4.561224489795919,2178.0,661.0,3.2950075642965206
202705,MarShon Brooks,2011,25,Providence,College/University,76.25,194.6,85.0,23.529812416017197,1100.0,105.0,10.476190476190476,197.0,80.0,2.4625,304.0,98.0,3.1020408163265305
202706,Jordan Hamilton,2011,26,Texas,College/University,78.75,228.4,81.5,25.891087931468885,703.0,96.0,7.322916666666667,112.0,65.0,1.7230769230769232,333.0,92.0,3.619565217391304
202707,JaJuan Johnson,2011,27,Purdue,College/University,81.0,219.8,86.0,23.551196463953666,106.0,18.0,5.888888888888889,5.0,5.0,1.0,52.0,19.0,2.736842105263158
202708,Norris Cole,2011,28,Cleveland State,College/University,72.25,174.4,74.25,23.48692185198932,2254.0,286.0,7.881118881118881,876.0,278.0,3.1510791366906474,600.0,256.0,2.34375
202709,Cory Joseph,2011,29,Texas,College/University,74.0,186.2,77.5,23.904054054054054,5563.0,708.0,7.857344632768362,2327.0,671.0,3.46795827123696,1911.0,665.0,2.873684210526316
202710,Jimmy Butler,2011,30,Marquette,College/University,78.0,222.2,79.5,25.674983563445103,14193.0,722.0,19.657894736842106,3375.0,694.0,4.863112391930835,4095.0,717.0,5.7112970711297075
203076,Anthony Davis,2012,1,Kentucky,College/University,81.25,221.8,89.5,23.619468875739646,15800.0,632.0,25.0,1569.0,559.0,2.8067978533094813,6670.0,633.0,10.537124802527646
203077,Michael Kidd-Gilchrist,2012,2,Kentucky,College/University,77.75,232.8,84.0,27.07306996412361,3042.0,348.0,8.741379310344827,401.0,246.0,1.6300813008130082,1987.0,355.0,5.597183098591549
203078,Bradley Beal,2012,3,Florida,College/University,75.25,201.8,80.0,25.053215748170548,15263.0,677.0,22.545051698670605,2926.0,649.0,4.508474576271187,2765.0,658.0,4.202127659574468
203079,Dion Waiters,2012,4,Syracuse,College/University,74.5,221.0,79.25,27.992072429169855,4616.0,357.0,12.929971988795518,990.0,331.0,2.990936555891239,975.0,334.0,2.9191616766467066
203080,Thomas Robinson,2012,5,Kansas,College/University,79.75,244.2,87.25,26.9922819154686,1242.0,203.0,6.1182266009852215,151.0,103.0,1.4660194174757282,1247.0,234.0,5.329059829059829
203081,Damian Lillard,2012,6,Weber State,College/University,73.75,188.8,79.75,24.4024406779661,18541.0,724.0,25.609116022099446,4686.0,718.0,6.5264623955431755,3108.0,705.0,4.408510638297872
203084,Harrison Barnes,2012,7,North Carolina,College/University,79.0,227.8,83.25,25.65989424771671,11077.0,770.0,14.385714285714286,1389.0,639.0,2.1737089201877935,3953.0,765.0,5.167320261437909
203082,Terrence Ross,2012,8,Washington,College/University,78.0,196.6,79.25,22.716929651545033,7716.0,658.0,11.72644376899696,891.0,490.0,1.8183673469387756,1954.0,649.0,3.010785824345146
203083,Andre Drummond,2012,9,Connecticut,College/University,81.75,278.6,90.25,29.306294831149643,9634.0,698.0,13.802292263610315,993.0,454.0,2.1872246696035242,9139.0,704.0,12.981534090909092
203085,Austin Rivers,2012,10,Duke,College/University,75.5,202.8,79.25,25.010903030568834,5828.0,627.0,9.29505582137161,1454.0,553.0,2.6292947558770345,1416.0,570.0,2.4842105263157896
203086,Meyers Leonard,2012,11,Illinois,College/University,83.75,249.8,87.0,25.036760080196032,2274.0,323.0,7.040247678018575,372.0,215.0,1.7302325581395348,1539.0,362.0,4.251381215469613
203087,Jeremy Lamb,2012,12,Connecticut,College/University,76.0,179.2,83.0,21.81052631578947,5657.0,514.0,11.005836575875486,897.0,385.0,2.32987012987013,2040.0,500.0,4.08
203088,Kendall Marshall,2012,13,North Carolina,College/University,75.25,198.4,77.5,24.631110031898103,643.0,93.0,6.913978494623656,635.0,101.0,6.287128712871287,212.0,82.0,2.5853658536585367
203089,John Henson,2012,14,North Carolina,College/University,81.0,216.0,89.0,23.144032921810698,2991.0,357.0,8.378151260504202,467.0,253.0,1.8458498023715415,2077.0,373.0,5.568364611260054
